id	accession	run_accession	experiment_accession	sample_accession	secondary_sample_accession	study_accession	secondary_study_accession	parent_study	submission_accession	run_alias	experiment_alias	sample_alias	study_alias	library_layout	library_selection	library_source	library_strategy	library_name	instrument_model	instrument_platform	base_count	read_count	tax_id	scientific_name	sample_title	experiment_title	study_title	description	sample_description	fastq_md5	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_aspera	fastq_1	fastq_2	md5_1	md5_2	single_end	location	collection_date_year
SRX1592333_SRR3177841	SAMN04494434	SRR3177841	SRX1592333	SAMN04494434	SRS1300432	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_90_UBC_50_2_L001_R1_001.fastq	VANC/90/UBC/50_2	VANC/90/UBC/50_2	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/90/UBC/50_2	Illumina MiSeq	ILLUMINA	847572784	1688392	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	5ece1d1ea82dcedc96ea3abb119a95e3;4ac691fdf97e75ac2c06c259c24745fb	346639455;325283110	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_2.fastq.gz	5ece1d1ea82dcedc96ea3abb119a95e3	4ac691fdf97e75ac2c06c259c24745fb	FALSE	BC	1990
SRX1592335_SRR3177858	SAMN04494435	SRR3177858	SRX1592335	SAMN04494435	SRS1300435	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_90_UBC_51_R1_001.fastq	VANC/90/UBC/51	VANC/90/UBC/51	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/90/UBC/51	Illumina MiSeq	ILLUMINA	1320179680	2629840	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	42b83ad6eb094105ffa48c96bcb39038;15665d716ab8f0dd544d430e5965d548	541545562;529167996	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_2.fastq.gz	42b83ad6eb094105ffa48c96bcb39038	15665d716ab8f0dd544d430e5965d548	FALSE	BC	1990
SRX1592336_SRR3177862	SAMN04494436	SRR3177862	SRX1592336	SAMN04494436	SRS1300436	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_90_UBC_54_R2_001.fastq	VANC/90/UBC/54	VANC/90/UBC/54	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/90/UBC/54	Illumina MiSeq	ILLUMINA	974742436	1941718	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	e5f82d68afb8fac6201d6b6dd33a97af;80d80396e16b8b25f5bff4f190b092d0	394461096;427859767	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_2.fastq.gz	e5f82d68afb8fac6201d6b6dd33a97af	80d80396e16b8b25f5bff4f190b092d0	FALSE	BC	1990
SRX1592338_SRR3177873	SAMN04494437	SRR3177873	SRX1592338	SAMN04494437	SRS1300437	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_90_UBC_55_L001_R1_001.fastq	VANC/90/UBC/55	VANC/90/UBC/55	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/90/UBC/55	Illumina MiSeq	ILLUMINA	740896278	1475889	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	2bc0aed545a5e2af849d4c212164648d;f4c250da61422038b92464747cad92a4	286795270;301784915	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_2.fastq.gz	2bc0aed545a5e2af849d4c212164648d	f4c250da61422038b92464747cad92a4	FALSE	BC	1990
SRX1592341_SRR3177900	SAMN04494438	SRR3177900	SRX1592341	SAMN04494438	SRS1300440	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_90_UBC_57_L001_R1_001.fastq	VANC/90/UBC/57	VANC/90/UBC/57	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/90/UBC/57	Illumina MiSeq	ILLUMINA	611570034	1218267	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	3b74ef73d8c2a299ddab92fb6fda5d57;b51de8e47b854ac5c4835bff31a01c9c	215316856;259085672	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_2.fastq.gz	3b74ef73d8c2a299ddab92fb6fda5d57	b51de8e47b854ac5c4835bff31a01c9c	FALSE	BC	1989
SRX1592343_SRR3177903	SAMN04494439	SRR3177903	SRX1592343	SAMN04494439	SRS1300443	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_90_UBC_58_L001_R2_001.fastq	VANC/90/UBC/58	VANC/90/UBC/58	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/90/UBC/58	Illumina MiSeq	ILLUMINA	916514954	1825727	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	59ace96428a84153e8ea8ee5eabc309a;627e3ce64f87f9ede32814dca8e6eac0	314831026;355103982	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_2.fastq.gz	59ace96428a84153e8ea8ee5eabc309a	627e3ce64f87f9ede32814dca8e6eac0	FALSE	BC	1990
SRX1592344_SRR3177917	SAMN04494440	SRR3177917	SRX1592344	SAMN04494440	SRS1300444	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_90_UBC_61_L001_R1_001.fastq	VANC/90/UBC/61	VANC/90/UBC/61	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/90/UBC/61	Illumina MiSeq	ILLUMINA	1372724020	2734510	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	f41854ff4c5b6eb052553f077e1199f4;ff2d08958fcf4437950b4005e7a959b8	533222999;537048022	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3177917/SRR3177917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3177917/SRR3177917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3177917/SRR3177917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3177917/SRR3177917_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/007/SRR3177917/SRR3177917_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/007/SRR3177917/SRR3177917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3177917/SRR3177917_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3177917/SRR3177917_2.fastq.gz	f41854ff4c5b6eb052553f077e1199f4	ff2d08958fcf4437950b4005e7a959b8	FALSE	BC	1990
SRX1592345_SRR3177919	SAMN04494441	SRR3177919	SRX1592345	SAMN04494441	SRS1300445	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_90_UBC_62_L001_R2_001.fastq	VANC/90/UBC/62	VANC/90/UBC/62	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/90/UBC/62	Illumina MiSeq	ILLUMINA	745443896	1484948	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	5bc029b00f9306df68955b302ee07fba;306094b8b5f20086493f524869208734	294409751;304286938	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3177919/SRR3177919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3177919/SRR3177919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3177919/SRR3177919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3177919/SRR3177919_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/009/SRR3177919/SRR3177919_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/009/SRR3177919/SRR3177919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3177919/SRR3177919_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3177919/SRR3177919_2.fastq.gz	5bc029b00f9306df68955b302ee07fba	306094b8b5f20086493f524869208734	FALSE	BC	1990
SRX1592346_SRR3177926	SAMN04494442	SRR3177926	SRX1592346	SAMN04494442	SRS1300446	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_90_UBC_63_L001_R1_001.fastq	VANC/90/UBC/63	VANC/90/UBC/63	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/90/UBC/63	Illumina MiSeq	ILLUMINA	1056681888	2104944	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	c2569539960501b71e293dee48cb6bc0;ec3177d2d97af17d6908c76774f7e121	383556800;455597856	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177926/SRR3177926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177926/SRR3177926_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177926/SRR3177926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177926/SRR3177926_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/006/SRR3177926/SRR3177926_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/006/SRR3177926/SRR3177926_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177926/SRR3177926_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177926/SRR3177926_2.fastq.gz	c2569539960501b71e293dee48cb6bc0	ec3177d2d97af17d6908c76774f7e121	FALSE	BC	1991
SRX1592347_SRR3177927	SAMN04494443	SRR3177927	SRX1592347	SAMN04494443	SRS1300447	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_90_UBC_64_L001_R2_001.fastq	VANC/90/UBC/64	VANC/90/UBC/64	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/90/UBC/64	Illumina MiSeq	ILLUMINA	1714603884	3602109	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	50bd297d195d9fb90bee5b13f537b2d5;373f45ec0b0de446520b78aa864323c7	600519154;620794134	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3177927/SRR3177927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3177927/SRR3177927_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3177927/SRR3177927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3177927/SRR3177927_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/007/SRR3177927/SRR3177927_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/007/SRR3177927/SRR3177927_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3177927/SRR3177927_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3177927/SRR3177927_2.fastq.gz	50bd297d195d9fb90bee5b13f537b2d5	373f45ec0b0de446520b78aa864323c7	FALSE	BC	1990
SRX1592348_SRR3177928	SAMN04494444	SRR3177928	SRX1592348	SAMN04494444	SRS1300448	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_91_UBC_65_L001_R1_001.fastq	VANC/91/UBC/65	VANC/91/UBC/65	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/91/UBC/65	Illumina MiSeq	ILLUMINA	758704226	1511363	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	4d6505b14b47e325c413a54f9e560f99;6acb6ae26e9f4646bc318aeb3b0744fd	276257341;328048572	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177928/SRR3177928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177928/SRR3177928_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177928/SRR3177928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177928/SRR3177928_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/008/SRR3177928/SRR3177928_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/008/SRR3177928/SRR3177928_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177928/SRR3177928_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177928/SRR3177928_2.fastq.gz	4d6505b14b47e325c413a54f9e560f99	6acb6ae26e9f4646bc318aeb3b0744fd	FALSE	BC	1991
SRX1592349_SRR3177929	SAMN04494445	SRR3177929	SRX1592349	SAMN04494445	SRS1300449	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_91_UBC_67_L001_R2_001.fastq	VANC/91/UBC/67	VANC/91/UBC/67	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/91/UBC/67	Illumina MiSeq	ILLUMINA	618499140	1232070	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	baabca42115db168659b7d13963a7fd7;c04ef1ec169d5eedf3651c55519b20fa	231533727;260681900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3177929/SRR3177929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3177929/SRR3177929_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3177929/SRR3177929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3177929/SRR3177929_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/009/SRR3177929/SRR3177929_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/009/SRR3177929/SRR3177929_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3177929/SRR3177929_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/009/SRR3177929/SRR3177929_2.fastq.gz	baabca42115db168659b7d13963a7fd7	c04ef1ec169d5eedf3651c55519b20fa	FALSE	BC	1991
SRX1592350_SRR3177930	SAMN04494446	SRR3177930	SRX1592350	SAMN04494446	SRS1300450	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_91_UBC_68_1_L001_R1_001.fastq	VANC/91/UBC/68_1	VANC/91/UBC/68_1	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/91/UBC/68_1	Illumina MiSeq	ILLUMINA	1377588902	2744201	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	2b1664def38e1ec926c44490db8fdded;010700735e51ea17abae79d648c55489	489674969;537748596	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177930/SRR3177930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177930/SRR3177930_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177930/SRR3177930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177930/SRR3177930_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3177930/SRR3177930_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3177930/SRR3177930_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177930/SRR3177930_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177930/SRR3177930_2.fastq.gz	2b1664def38e1ec926c44490db8fdded	010700735e51ea17abae79d648c55489	FALSE	BC	1991
SRX1592351_SRR3177931	SAMN04494447	SRR3177931	SRX1592351	SAMN04494447	SRS1300451	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_91_UBC_68_2_L001_R1_001.fastq	VANC/91/UBC/68_2	VANC/91/UBC/68_2	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/91/UBC/68_2	Illumina MiSeq	ILLUMINA	602390462	1199981	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	b014abcf357ca06958255a5e3e8b7cdb;f570b706f102d754ab5316e188fd1bc5	199162607;250996771	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177931/SRR3177931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177931/SRR3177931_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177931/SRR3177931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177931/SRR3177931_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/001/SRR3177931/SRR3177931_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/001/SRR3177931/SRR3177931_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177931/SRR3177931_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177931/SRR3177931_2.fastq.gz	b014abcf357ca06958255a5e3e8b7cdb	f570b706f102d754ab5316e188fd1bc5	FALSE	BC	1991
SRX1592353_SRR3177933	SAMN04494448	SRR3177933	SRX1592353	SAMN04494448	SRS1300453	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_91_UBC_69_L001_R1_001.fastq	VANC/91/UBC/69	VANC/91/UBC/69	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/91/UBC/69	Illumina MiSeq	ILLUMINA	846180738	1685619	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	3ec92ff9f7311baba3c505ee344b4773;f5c120c0a416bc057feebed448a30f71	300527072;330763267	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177933/SRR3177933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177933/SRR3177933_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177933/SRR3177933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177933/SRR3177933_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3177933/SRR3177933_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3177933/SRR3177933_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177933/SRR3177933_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177933/SRR3177933_2.fastq.gz	3ec92ff9f7311baba3c505ee344b4773	f5c120c0a416bc057feebed448a30f71	FALSE	BC	1991
